location,date,total_cases,total_deaths,death_infected_rate
"United States",2021-12-13,50173693,798643,1.59176
"United States",2021-12-14,50286913,800160,1.59119
"United States",2021-12-15,50432627,802396,1.59103
"United States",2021-12-16,50574639,803665,1.58907
"United States",2021-12-17,50767250,805529,1.58671
"United States",2021-12-18,50848796,806208,1.58550
"United States",2021-12-19,50939700,806528,1.58330
"United States",2021-12-20,51180936,808080,1.57887
"United States",2021-12-21,51363083,809994,1.57700
"United States",2021-12-22,51611072,814181,1.57753
"United States",2021-12-23,51885217,815588,1.57191
"United States",2021-12-24,52133429,816277,1.56575
"United States",2021-12-25,52221718,816519,1.56356
"United States",2021-12-26,52405639,816889,1.55878
"United States",2021-12-27,52911698,818735,1.54736
"United States",2021-12-28,53283802,821026,1.54085
"United States",2021-12-29,53795247,823394,1.53061
"United States",2021-12-30,54392729,824884,1.51653
"United States",2021-12-31,54904663,825615,1.50372
"United States",2022-01-01,55096798,826016,1.49921
"United States",2022-01-02,55393130,826422,1.49192
"United States",2022-01-03,56436415,828326,1.46772
"United States",2022-01-04,57264562,830657,1.45056
"United States",2022-01-05,57940798,832888,1.43748
"United States",2022-01-06,58784354,834983,1.42042
"United States",2022-01-07,59663938,837421,1.40356
"United States",2022-01-08,60071710,838292,1.39549
"United States",2022-01-09,60565037,838911,1.38514
"United States",2022-01-10,61920283,840965,1.35814
"United States",2022-01-11,62705541,843487,1.34516
"United States",2022-01-12,63560012,846336,1.33155
"United States",2022-01-13,64424171,848896,1.31767
"United States",2022-01-14,65303899,851692,1.30420
"United States",2022-01-15,65720011,852700,1.29747
"United States",2022-01-16,66206116,853462,1.28910
"United States",2022-01-17,66865484,854498,1.27794
"United States",2022-01-18,67998254,857238,1.26068
"United States",2022-01-19,68909157,860718,1.24906
"United States",2022-01-20,69638389,863649,1.24019
"United States",2022-01-21,70465461,867039,1.23045
"United States",2022-01-22,70773568,868069,1.22654
"United States",2022-01-23,71143635,868806,1.22120
"United States",2022-01-24,72054207,870986,1.20879
"United States",2022-01-25,72546596,874142,1.20494
"United States",2022-01-26,73224172,878009,1.19907
"United States",2022-01-27,73727116,880630,1.19445
"United States",2022-01-28,74340225,884721,1.19010
"United States",2022-01-29,74521856,885931,1.18882
"United States",2022-01-30,74722338,886416,1.18628
"United States",2022-01-31,75258911,889023,1.18129
"United States",2022-02-01,75585200,892380,1.18063
"United States",2022-02-02,75912942,895968,1.18026
"United States",2022-02-03,76186228,898450,1.17928
"United States",2022-02-04,76541284,902572,1.17920
"United States",2022-02-05,76629217,903497,1.17905
"United States",2022-02-06,76713977,903963,1.17836
"United States",2022-02-07,77057383,906852,1.17685
"United States",2022-02-08,77271152,909853,1.17748
"United States",2022-02-09,77458623,913189,1.17894
"United States",2022-02-10,77628986,916440,1.18054
"United States",2022-02-11,77837451,919142,1.18085
"United States",2022-02-12,77890089,919964,1.18111
"United States",2022-02-13,77949159,920546,1.18096
"United States",2022-02-14,78116762,923728,1.18250
"United States",2022-02-15,78227252,926335,1.18416
"United States",2022-02-16,78341179,929518,1.18650
"United States",2022-02-17,78441884,932470,1.18874
"United States",2022-02-18,78585877,934973,1.18975
"United States",2022-02-19,78617856,935659,1.19014
"United States",2022-02-20,78641362,936105,1.19035
"United States",2022-02-21,78721245,937021,1.19030
"United States",2022-02-22,78810426,939194,1.19171
"United States",2022-02-23,78894559,942286,1.19436
"United States",2022-02-24,78961029,945241,1.19710
"United States",2022-02-25,79034719,947322,1.19862
"United States",2022-02-26,79082438,948084,1.19886
"United States",2022-02-27,79100953,948309,1.19886
"United States",2022-02-28,79197854,950451,1.20010
"United States",2022-03-01,79244261,952219,1.20163
"United States",2022-03-02,79297339,954311,1.20346
"United States",2022-03-03,79345795,956019,1.20488
"United States",2022-03-04,79396497,957757,1.20630
"United States",2022-03-05,79411703,958066,1.20645
"United States",2022-03-06,79424307,958280,1.20653
"United States",2022-03-07,79485843,959978,1.20773
"United States",2022-03-08,79515303,961397,1.20907
"United States",2022-03-09,79552336,963421,1.21105
"United States",2022-03-10,79598107,965193,1.21258
"United States",2022-03-11,79646962,966853,1.21392
"United States",2022-03-12,79657430,967132,1.21411
"United States",2022-03-13,79668709,967325,1.21418
"United States",2022-03-14,79703243,968637,1.21530
"United States",2022-03-15,79726748,969719,1.21630
"United States",2022-03-16,79778002,971568,1.21784
"United States",2022-03-17,79830028,973065,1.21892
"United States",2022-03-18,79861749,973881,1.21946
"United States",2022-03-19,79872851,974166,1.21965
"United States",2022-03-20,79884505,974254,1.21958
"United States",2022-03-21,79925976,975538,1.22055
"United States",2022-03-22,79947203,976313,1.22120
"United States",2022-03-23,79987133,977954,1.22264
"United States",2022-03-24,80029235,978820,1.22308
"United States",2022-03-25,80073677,979440,1.22317
"United States",2022-03-26,80083363,979591,1.22321
"United States",2022-03-27,80095383,979652,1.22311
"United States",2022-03-28,80133091,980671,1.22380
"United States",2022-03-29,80156333,981659,1.22468
"United States",2022-03-30,80194470,982828,1.22556
"United States",2022-03-31,80238964,983346,1.22552
"United States",2022-04-01,80270121,984176,1.22608
"United States",2022-04-02,80282148,984334,1.22609
"United States",2022-04-03,80287136,984394,1.22609
"United States",2022-04-04,80325261,984988,1.22625
"United States",2022-04-05,80350233,985500,1.22651
"United States",2022-04-06,80390158,986628,1.22730
"United States",2022-04-07,80439838,987463,1.22758
"United States",2022-04-08,80513028,988103,1.22726
"United States",2022-04-09,80526083,988248,1.22724
"United States",2022-04-10,80535897,988278,1.22713
"United States",2022-04-11,80574024,988613,1.22696
"United States",2022-04-12,80609251,989207,1.22716
"United States",2022-04-13,80665328,990158,1.22749
"United States",2022-04-14,80713186,990884,1.22766
"United States",2022-04-15,80747380,991324,1.22769
"United States",2022-04-16,80760186,991378,1.22756
"United States",2022-04-17,80768108,991389,1.22745
"United States",2022-04-18,80827683,991646,1.22686
"United States",2022-04-19,80866176,992086,1.22682
"United States",2022-04-20,80933980,992992,1.22692
"United States",2022-04-21,80994450,993393,1.22650
"United States",2022-04-22,81083273,993917,1.22580
"United States",2022-04-23,81103550,993971,1.22556
"United States",2022-04-24,81117521,994003,1.22539
"United States",2022-04-25,81185794,994269,1.22468
"United States",2022-04-26,81230950,994589,1.22440
"United States",2022-04-27,81320776,995393,1.22403
"United States",2022-04-28,81397901,995805,1.22338
"United States",2022-04-29,81459153,996228,1.22298
"United States",2022-04-30,81483798,996343,1.22275
"United States",2022-05-01,81501152,996366,1.22252
"United States",2022-05-02,81595054,996661,1.22147
"United States",2022-05-03,81644982,997110,1.22128
"United States",2022-05-04,81757340,999062,1.22198
"United States",2022-05-05,81845672,999362,1.22103
"United States",2022-05-06,81974735,999743,1.21957
"United States",2022-05-07,82003422,999931,1.21938
"United States",2022-05-08,82010020,999961,1.21932
"United States",2022-05-09,82139237,1000216,1.21771
"United States",2022-05-10,82209959,1000543,1.21706
"United States",2022-05-11,82371000,1001227,1.21551
"United States",2022-05-12,82476471,1001529,1.21432
"United States",2022-05-13,82563738,1001736,1.21329
"United States",2022-05-14,82581859,1001796,1.21309
"United States",2022-05-15,82614980,1001833,1.21265
"United States",2022-05-16,82791945,1002080,1.21036
"United States",2022-05-17,82877417,1002477,1.20959
"United States",2022-05-18,83081299,1003448,1.20779
"United States",2022-05-19,83216773,1003783,1.20623
"United States",2022-05-20,83365560,1004201,1.20458
"United States",2022-05-21,83393663,1004277,1.20426
"United States",2022-05-22,83407026,1004324,1.20412
"United States",2022-05-23,83556075,1004569,1.20227
"United States",2022-05-24,83639943,1004912,1.20147
"United States",2022-05-25,83850704,1005999,1.19975
"United States",2022-05-26,83986022,1006355,1.19824
"United States",2022-05-27,84094024,1006887,1.19733
"United States",2022-05-28,84108222,1006926,1.19718
"United States",2022-05-29,84115281,1006943,1.19710
"United States",2022-05-30,84177741,1006985,1.19626
"United States",2022-05-31,84345077,1007352,1.19432
"United States",2022-06-01,84574035,1008029,1.19189
"United States",2022-06-02,84696163,1008356,1.19056
"United States",2022-06-03,84853155,1008756,1.18883
"United States",2022-06-04,84881211,1008912,1.18862
"United States",2022-06-05,84897494,1008946,1.18843
"United States",2022-06-06,85057239,1009230,1.18653
"United States",2022-06-07,85144121,1009705,1.18588
"United States",2022-06-08,85343040,1010903,1.18452
"United States",2022-06-09,85474668,1011200,1.18304
"United States",2022-06-10,85580880,1011567,1.18200
"United States",2022-06-11,85616115,1011676,1.18164
"United States",2022-06-12,85633877,1011705,1.18143
"United States",2022-06-13,85785634,1011996,1.17968
"United States",2022-06-14,85875830,1012360,1.17886
"United States",2022-06-15,86060994,1013068,1.17715
"United States",2022-06-16,86190732,1013511,1.17589
"United States",2022-06-17,86329576,1013830,1.17437
"United States",2022-06-18,86347264,1013871,1.17418
"United States",2022-06-19,86365327,1013925,1.17400
"United States",2022-06-20,86461340,1014020,1.17280
"United States",2022-06-21,86572719,1014476,1.17182
"United States",2022-06-22,86758386,1015331,1.17030
"United States",2022-06-23,86896784,1015712,1.16887
"United States",2022-06-24,87013949,1016158,1.16781
"United States",2022-06-25,87054856,1016307,1.16743
"United States",2022-06-26,87077133,1016328,1.16716
"United States",2022-06-27,87237372,1016627,1.16536
"United States",2022-06-28,87335267,1017203,1.16471
"United States",2022-06-29,87525538,1017930,1.16301
"United States",2022-06-30,87692969,1017654,1.16047
"United States",2022-07-01,87849822,1018156,1.15897
"United States",2022-07-02,87870168,1018201,1.15876
"United States",2022-07-03,87878612,1018208,1.15865
"United States",2022-07-04,87954894,1018287,1.15774
"United States",2022-07-05,88096799,1018749,1.15640
"United States",2022-07-06,88297532,1019517,1.15464
"United States",2022-07-07,88436370,1020590,1.15404
"United States",2022-07-08,88574099,1021121,1.15284
"United States",2022-07-09,88603087,1021170,1.15252
"United States",2022-07-10,88627620,1021201,1.15224
"United States",2022-07-11,88828908,1021671,1.15016
"United States",2022-07-12,88977144,1022237,1.14888
"United States",2022-07-13,89181817,1023213,1.14733
"United States",2022-07-14,89356977,1023587,1.14550
"United States",2022-07-15,89510159,1024097,1.14411
"United States",2022-07-16,89549357,1024150,1.14367
"United States",2022-07-17,89578968,1024204,1.14335
"United States",2022-07-18,89744243,1024645,1.14174
"United States",2022-07-19,89861525,1025277,1.14095
"United States",2022-07-20,90078276,1026179,1.13921
"United States",2022-07-21,90253729,1026676,1.13754
"United States",2022-07-22,90385121,1027257,1.13653
"United States",2022-07-23,90411455,1027328,1.13628
"United States",2022-07-24,90434704,1027359,1.13602
"United States",2022-07-25,90624660,1027785,1.13411
"United States",2022-07-26,90756869,1028335,1.13307
"United States",2022-07-27,90996998,1029290,1.13113
"United States",2022-07-28,91174046,1029692,1.12937
"United States",2022-07-29,91333290,1030317,1.12808
"United States",2022-07-30,91349306,1030348,1.12792
"United States",2022-07-31,91362304,1030361,1.12777
"United States",2022-08-01,91532472,1030935,1.12631
"United States",2022-08-02,91623447,1031445,1.12574
"United States",2022-08-03,91824158,1032541,1.12448
"United States",2022-08-04,92011281,1033163,1.12287
"United States",2022-08-05,92117304,1033880,1.12235
"United States",2022-08-06,92132281,1033921,1.12221
"United States",2022-08-07,92144882,1033953,1.12209
"United States",2022-08-08,92300552,1034454,1.12075
"United States",2022-08-09,92400359,1035099,1.12023
"United States",2022-08-10,92596880,1036045,1.11888
"United States",2022-08-11,92759590,1036601,1.11751
"United States",2022-08-12,92856325,1037258,1.11706
"United States",2022-08-13,92939991,1037304,1.11610
"United States",2022-08-14,92949733,1037320,1.11600
"United States",2022-08-15,93072874,1037790,1.11503
"United States",2022-08-16,93164753,1038301,1.11448
"United States",2022-08-17,93301777,1039410,1.11403
"United States",2022-08-18,93450777,1040018,1.11290
"United States",2022-08-19,93528412,1040609,1.11261
"United States",2022-08-20,93539466,1040654,1.11253
"United States",2022-08-21,93549253,1041442,1.11326
"United States",2022-08-22,93678444,1041192,1.11145
"United States",2022-08-23,93777785,1041809,1.11093
"United States",2022-08-24,93929652,1042774,1.11016
"United States",2022-08-25,94069176,1043389,1.10917
"United States",2022-08-26,94189861,1044093,1.10850
"United States",2022-08-27,94201620,1044131,1.10840
"United States",2022-08-28,94210049,1044149,1.10832
"United States",2022-08-29,94316266,1044631,1.10758
"United States",2022-08-30,94392035,1045035,1.10712
"United States",2022-08-31,94546553,1046561,1.10693
"United States",2022-09-01,94677172,1047242,1.10612
"United States",2022-09-02,94741853,1047722,1.10587
"United States",2022-09-03,94753240,1047758,1.10578
"United States",2022-09-04,94760660,1047772,1.10570
"United States",2022-09-05,94794258,1047861,1.10541
"United States",2022-09-06,94906950,1048467,1.10473
"United States",2022-09-07,95030990,1049270,1.10413
"United States",2022-09-08,95138109,1049958,1.10361
"United States",2022-09-09,95238923,1050505,1.10302
"United States",2022-09-10,95249040,1050543,1.10294
"United States",2022-09-11,95258024,1050564,1.10286
"United States",2022-09-12,95327549,1051025,1.10254
"United States",2022-09-13,95407274,1051545,1.10216
"United States",2022-09-14,95510932,1052518,1.10199
"United States",2022-09-15,95594295,1053189,1.10173
